POPDB_ID,Status,POP Name,Address,Last Visit,Longitude,Latitude,POP Code,Contacts,Country,Channel,Retail Environment (PS),Sales Group Name,Customer,Sales Group Code,Customer Grade,External Store Code,Comments,Territory/Region
4708D9A94629057CAD51BBB7A7E06877,1,중앙프라자약국(JDT) 53307,서울시,2021-11-19,0,0,PHAR0001,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,53307,학술적,
C7DA9B4A6069730DC930136C07358A21,1,현대메디칼약국(JDT)-인천 63753,인천시,2022-07-26,0,0,PHAR0002,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,63753,상업적,
03BA045C05D5DC3BA4C834E126DBABB8,1,건강이열리는약국(JDT) 64028,경기도,2022-06-30,0,0,PHAR0003,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,64028,상업적,
DA9373EA97866473FDF55E920DA06D47,1,용인강남약국(JDT) 64174,경기도,2022-07-26,0,0,PHAR0004,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,64174,상업적,
F30BEBDE35C8C1AC252F697BB529370C,1,서울온누리약국(JDT) 64397,서울시,2022-07-18,0,0,PHAR0005,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,64397,상업적,
2778EF879C5421E29F0E896FCCE1DECE,1,시화마트약국(JDT) 65142,경기도,2022-07-26,0,0,PHAR0006,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,65142,학술적,
4BAAA052642A4A5C897851CA762FAB92,1,상록수약국(JDT)-광주 65345,광주시,2022-07-18,0,0,PHAR0007,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,65345,상업적,
9273B9F159C9C05429E3DA602D0979E6,1,꿈꾸는약국(JDT) 65360,광주시,2022-07-14,0,0,PHAR0008,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,65360,상업적,
5792804E12C49C01534E5691337D7C9A,1,현대파크빌약국(JDT) 65666,서울시,2022-07-22,0,0,PHAR0009,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,65666,복합적,
E5DD493AF36DEBC3D07C333715057AB8,1,팰리스약국(JDT) 65729,경기도,2022-07-13,0,0,PHAR0010,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,65729,상업적,
584444D8523CA7BACFB924AF19B81AD5,1,신대온누리약국(JDT) 65992,경상북도,2022-07-22,0,0,PHAR0011,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,65992,상업적,
FA2AEB55A8123505AA2B720FA55ABD33,1,캠브리지5층약국(JDT) 66259,서울시,,0,0,PHAR0012,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,66259,학술적,
2F136212DB61A4EA8D31D67C141BD3AF,1,본약국(JDT) 66359,경기도,2022-07-26,0,0,PHAR0013,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,66359,상업적,
2035C1C44556080968193D1E7A591AB1,1,기쁨온누리약국(JDT) 66447,경기도,2022-07-19,0,0,PHAR0014,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,66447,상업적,
C260CC627AC3F8E21F0C54EA44C67BE7,1,정다운약국(JDT)-광주 66528,광주시,2022-07-19,0,0,PHAR0015,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,66528,상업적,
4F224F5357DCD9FBB1D65C32286B7FD6,1,초록약국(JDT) 66692,경기도,2021-10-29,0,0,PHAR0016,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,66692,학술적,
D943584D741DBBE4CC1952F839D2F522,1,양춘당약국(JDT) 66786,경상북도,2022-07-25,0,0,PHAR0017,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,66786,상업적,
FD734329D1F66B11A076902B5072A842,1,플러스약국(JDT)-포항 66815,경상북도,2022-06-21,0,0,PHAR0018,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,66815,학술적,
0994247C9AC2A6C9C4F12E59AEFFF715,1,오케이약국(JDT) 66817,경기도,2022-07-25,0,0,PHAR0019,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,66817,상업적,
96F8F58616E31E57BCC069595165ED90,1,논현온누리약국(JDT) 67056,인천시,,0,0,PHAR0020,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67056,상업적,
FBD47D1AF39D5260EC36253DC2254E32,1,요한약국(JDT) 67057,경상북도,2022-07-21,0,0,PHAR0021,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67057,학술적,
4DA96E4AF4067BECC755E87169919198,1,다정온누리약국(JDT) 67174,대구시,2022-07-08,0,0,PHAR0022,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67174,복합적,
4F3958F4E0FB15986950D18A65926B0C,1,사과나무약국(JDT)-대구 67176,대구시,2022-07-21,0,0,PHAR0023,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67176,복합적,
260AEC51706B7CAE54D99C6D818F1A59,1,시화청담약국(JDT) 67316,경기도,2022-07-26,0,0,PHAR0024,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67316,상업적,
EEC02B064926F2BF437B437FF6D46ED1,1,옥산약국(JDT) 67393,경상북도,2022-07-22,0,0,PHAR0025,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67393,학술적,
70820887B3E95BD850F6BAB78DE5EB77,1,우리들약국(JDT)-대구 67458,대구시,2022-07-26,0,0,PHAR0026,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67458,복합적,
A1934C2CB8115C914ACD7D3CAEB01DA6,1,메디팜동국약국(JDT) 67464,경상북도,2022-06-21,0,0,PHAR0027,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67464,상업적,
E373BC2573D395EC96336501F1A46961,1,3층정다운약국(JDT) 67520,서울시,,0,0,PHAR0028,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67520,상업적,
B8343782126AC5F7E806E187DE053ECE,1,하약국(JDT) 67559,대구시,,0,0,PHAR0029,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67559,상업적,
34C8735359464606E90113BD42E1F284,1,벨라시타약국(JDT) 67676,경기도,,0,0,PHAR0030,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67676,상업적,
B9F1107DD6E916A035FCF2782F9A5E54,1,옥곡수약국(JDT) 67701,경상북도,2022-07-22,0,0,PHAR0031,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67701,복합적,
6792EEB9AEDD5F1D5CE5F7FC41FE62C3,1,금빛약국(JDT) 67752,인천시,2022-07-06,0,0,PHAR0032,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67752,상업적,
23F59587303C97AA90615275F57E8C56,1,즐거운약국(JDT)-도봉 67886,서울시,2021-11-19,0,0,PHAR0033,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67886,상업적,
B2B2D3BED393F07F5F75A4862787891C,1,나을약국(JDT)-남양주 67910,경기도,2022-02-22,0,0,PHAR0034,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,67910,상업적,
DA569D7212678AEDD02DBA6F532A0511,1,알파약국(JDT)-목포 67924,전라남도,2021-12-21,0,0,PHAR0035,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67924,상업적,
FC34BEC7D0559A81B3AB8D999DA12277,1,참조은약국(JDT)-무안 67943,전라남도,,0,0,PHAR0036,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,67943,상업적,
7E91CB730CCCE38DACDAB88828CC094C,1,서현온누리약국(JDT) 67968,서울시,,0,0,PHAR0037,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,67968,상업적,
1EFF43DDFC425BEE5D4BB0C4CD0C4A3D,1,소은약국(JDT) 68047,대구시,2022-07-22,0,0,PHAR0038,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68047,복합적,
FC14FEF465CADCBBDE5B07B56A338716,1,서울성모약국(JDT) 68092,서울시,2022-05-26,0,0,PHAR0039,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68092,상업적,
6E9DDD714418DE58073BCF575EEE8F0C,1,동안약국(JDT) 68168,경기도,,0,0,PHAR0040,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68168,상업적,
109C2834D1154ED106582E050102BCED,1,내보람약국(JDT) 68175,인천시,,0,0,PHAR0041,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68175,상업적,
3F9758A8DC5CAD4C59711B3687BB7CD5,1,국민약국(JDT)-의정부 68337,경기도,,0,0,PHAR0042,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,68337,상업적,
A620C0CE1F725F02736AA73A1DE43700,1,바른약국(JDT)-해운대 68409,부산시,2022-06-03,0,0,PHAR0043,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68409,상업적,
88ED9EF6733A4E59456A2117DC633824,1,쌍사약국(JDT) 68436,경상북도,2022-06-21,0,0,PHAR0044,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,68436,상업적,
8A84FE1301267354B68A13EF09240973,1,수림약국(JDT) 68519,대전시,,0,0,PHAR0045,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,68519,상업적,
45DD35E9E7284CF68BE330AC003EF34E,1,화창한약국(JDT) 68576,대구시,2022-07-08,0,0,PHAR0046,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,68576,복합적,
DBC264EAB47D7FA9A7AFC5180F6C5002,1,삼성약국(JDT)-수유 68674,서울시,,0,0,PHAR0047,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68674,상업적,
8E710D8238FE0D88FA38E44D1D41D569,1,수약국(JDT)-시흥 68907,경기도,2022-07-26,0,0,PHAR0048,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,68907,상업적,
7610902912C2682F73E1551AC564F32B,1,세명약국(JDT)-선결제(카드) 68955,경상북도,2022-06-21,0,0,PHAR0049,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,68955,상업적,
7243176DC98055551B2B6165EA08DB02,1,감초당약국(JDT) 68998,제주도,2022-01-05,0,0,PHAR0050,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,68998,상업적,
4F97B581BD86F7879D89FD290C9FF540,1,행복한약국(JDT)-수지 69084,경기도,2022-07-25,0,0,PHAR0051,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69084,상업적,
8F1A1AFBEE9E7A6D5CB74B01C06E5607,1,대전시민약국(JDT) 69185,대전시,2022-07-22,0,0,PHAR0052,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69185,상업적,
8AA6110C0B8C4C19303AE19EC482BEDE,1,시온약국(JDT) 69186,서울시,2022-06-03,0,0,PHAR0053,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69186,상업적,
BED7E182BB5F0C9D9BA2D79B30B980A8,1,새빛약국(JDT)-광명 69195,경기도,2022-07-22,0,0,PHAR0054,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69195,학술적,
8336E6472EAC6CDCB7B7A0AD821B71A3,1,푸른약국(JDT)-노원 69200,서울시,2022-05-27,0,0,PHAR0055,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69200,상업적,
6B24994A7D49B3243E3AEB9E357E6046,1,뉴프라자약국(JDT) 69206,서울시,2022-07-26,0,0,PHAR0056,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69206,상업적,
CB687A48FA5564E5D297BE0A4D18F9D6,1,한중약국(JDT)-구로 69207,서울시,2022-07-22,0,0,PHAR0057,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69207,복합적,
CEEBAF748E85FFB94FE702B2D16BDAE2,1,신탄대한약국(JDT) 69209,대전시,2022-07-01,0,0,PHAR0058,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69209,상업적,
3E9886E54DB65C4534BADB0933A71914,1,효천온누리약국(JDT) 69217,전라북도,2022-07-25,0,0,PHAR0059,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69217,상업적,
61B7EA4083A0507CD63D79A76426F02D,1,하늘약국(JDT)-용인 69222,경기도,2022-07-25,0,0,PHAR0060,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,69222,상업적,
657333B76971F4E3D0F2DFE4E7337AAA,1,옵티마백강약국(JDT) 69225,경기도,2022-06-24,0,0,PHAR0061,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69225,상업적,
C7A6F2A37CFCC234FBC752A7ADD3D536,1,세인약국(JDT) 69228,인천시,2022-06-29,0,0,PHAR0062,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69228,상업적,
4511586C8F3E6C33A7930CDABE1FB5FB,1,라파약국(JDT)-광주 69229,경기도,2022-05-27,0,0,PHAR0063,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69229,상업적,
B1A4A643E111476E5B1CEF374E49C0F4,1,반곡중앙약국(JDT) 69231,충청남도,2022-07-20,0,0,PHAR0064,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69231,상업적,
32E09DDE46FBE501845A7DA6F922F2D1,1,범계역홈약국(JDT) 69232,경기도,2022-06-24,0,0,PHAR0065,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69232,상업적,
2B1D317DA3F809C73B4E91DA90BE1414,1,미담약국(JDT) 69235,서울시,2021-02-15,0,0,PHAR0066,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69235,복합적,
C53C1348257F45348C08C4F3DE37C7FC,1,농민약국(JDT)-정읍 69236,전라북도,2022-06-30,0,0,PHAR0067,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69236,상업적,
9F3F77632A4232C9333A60796C1E57AB,1,대학약국(JDT)-순천 69238,전라남도,2022-05-03,0,0,PHAR0068,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69238,상업적,
314CBCC5B7FA5C92E5E6274EA537CD6E,1,성모정문약국(JDT) 69239,부산시,2022-07-21,0,0,PHAR0069,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69239,학술적,
37E12EFCDA9DF86E6873D0CD67BA1827,1,더나은약국(JDT) 69242,경기도,2022-07-11,0,0,PHAR0070,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69242,상업적,
557CC9575859DD19E3E4CE07BB3FFE5D,1,모두의약국(JDT)-부산 69243,부산시,2022-06-23,0,0,PHAR0071,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69243,학술적,
50D0CF478214AB345EC0490ED99420D0,1,합격약국(JDT) 69245,서울시,2021-11-01,0,0,PHAR0072,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69245,학술적,
B229EBD199AE08D537BDB99B1F4DB4DD,1,늘푸른약국(JDT)-기장 69248,부산시,2022-06-23,0,0,PHAR0073,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69248,학술적,
E571980DF07297BF60E405C2BEA28F59,1,스마일약국(JDT)-부평 69249,인천시,2022-07-26,0,0,PHAR0074,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69249,상업적,
F8D4FF9466CAF272DCE1A4E3F8C3A467,1,미소약국(JDT)-남동구 69250,인천시,2022-07-22,0,0,PHAR0075,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69250,상업적,
0ABF91AA0A4028F5CD38BA92B4163F57,1,코끼리약국(JDT)-평택 69252,경기도,2022-06-02,0,0,PHAR0076,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69252,상업적,
264B1D3CDCCB56EAF590D8BAD6EFE0C1,1,국민약국(JDT)-익산 69253,전라북도,2022-07-21,0,0,PHAR0077,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69253,상업적,
8632567BE264A572D72D1DB96C4BD153,1,밝은약국(JDT)-익산 69254,전라북도,2022-06-27,0,0,PHAR0078,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69254,상업적,
A1AB06996EDD26B2C1A21378CBBA25F7,1,하나온누리약국(JDT)-화성 69255,경기도,2022-07-20,0,0,PHAR0079,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69255,상업적,
8C1CEE486A8D01DB534AF6007EF4AC94,1,밸런스약국(JDT)-강서 69256,서울시,2022-07-21,0,0,PHAR0080,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69256,상업적,
9A7ED1ED9D9F2FC6BBD87379BBA418A7,1,하나로약국(JDT)-전주 69257,전라북도,2022-07-22,0,0,PHAR0081,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69257,상업적,
AE0A521CE100C1DA0E3037C21F896404,1,365미소약국(JDT) 69258,서울시,2022-07-21,0,0,PHAR0082,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69258,상업적,
1085472A853D66438973316B79AB0447,1,연희위드팜약국(JDT) 69259,서울시,2022-07-19,0,0,PHAR0083,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69259,상업적,
9851A6F3622B9F909B250896D0BEC652,1,사상약국(JDT) 69261,부산시,2022-06-23,0,0,PHAR0084,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69261,상업적,
ECDB62DBBCEF5E2C5D1880BD8120D3C1,1,굿모닝약국(JDT)-예산 69262,충청남도,,0,0,PHAR0085,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69262,상업적,
2880C3AF004C3B7B58AE98E948E1225B,1,동서약국(JDT)-대구 69263,대구시,2022-07-08,0,0,PHAR0086,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69263,학술적,
22696825269A9913F48A91E7E953ADA4,1,더세종약국(JDT) 69264,충청남도,2022-06-27,0,0,PHAR0087,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69264,상업적,
35D9FFE5F675541FF41E7782A0B6DAB0,1,아름다운약국(JDT)-세종 69265,충청남도,2022-06-27,0,0,PHAR0088,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69265,상업적,
44996B40803832617EE06E74B66EE07E,1,팜스타약국(JDT) 69268,경기도,2022-06-24,0,0,PHAR0089,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69268,상업적,
FBF1E10900203A83CA6CB1DE90C23911,1,명동명약국(JDT) 69269,서울시,2022-07-08,0,0,PHAR0090,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69269,상업적,
2648CE48F96EF999082389C768AFB762,1,도움약국(JDT) 69272,인천시,2022-07-13,0,0,PHAR0091,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69272,상업적,
D9B452FF5D7E21327143089AA4EA9903,1,동탄하나로약국(JDT) 69273,경기도,2022-07-18,0,0,PHAR0092,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69273,상업적,
C493F1BEECF7885EB08D0D2731CD1324,1,프리미엄아울렛약국(JDT) 69275,부산시,2022-05-11,0,0,PHAR0093,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69275,상업적,
F29ABD7479875544FB3BA4E3633E86DB,1,365우리약국(JDT) 69276,경기도,2021-05-10,0,0,PHAR0094,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69276,상업적,
35C4934B6BCE5965F0E556137BF14265,1,새대학약국(JDT) 69277,경상남도,2022-06-20,0,0,PHAR0095,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69277,상업적,
233BA38387CECA01125AB18CECB4F1E4,1,세왕약국(JDT) 69278,대구시,2022-07-05,0,0,PHAR0096,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69278,학술적,
C4E9523892CE26E8A6D3EE3838738818,1,365세심당약국(JDT) 69279,경기도,2022-07-11,0,0,PHAR0097,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69279,상업적,
166A3EFD368F18566B45792208FC8EB1,1,모닝약국(JDT) 69283,경기도,2022-06-27,0,0,PHAR0098,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69283,상업적,
DF9B8F03A855629A9B60F9E505BCC5ED,1,별내온누리약국(JDT) 69284,경기도,2022-07-21,0,0,PHAR0099,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69284,상업적,
A6A918128CAC9261199C137F8B84983B,1,휴베이스센트럴약국(JDT) 69285,인천시,2022-07-05,0,0,PHAR0100,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69285,학술적,
E6F1AF7EBF98B63CD874C954415BA9C5,1,동부산약국(JDT) 69286,부산시,2022-06-03,0,0,PHAR0101,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69286,상업적,
707541C8AD24D58530D6B8AE23AFB566,1,침산제일약국(JDT) 69287,대구시,2022-07-15,0,0,PHAR0102,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69287,복합적,
29F48F4A410564EAF8C6AC7A1B71B842,1,으뜸약국(JDT)-김해 69288,경상남도,2022-06-23,0,0,PHAR0103,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69288,상업적,
FAF871733406FD8217C03FA1E2BB413A,1,월산약국(JDT) 69289,경기도,2022-01-21,0,0,PHAR0104,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69289,학술적,
9516BD80C5E504E1D53AB6F01D3B0C4D,1,그린약국(JDT)-북구 69290,부산시,2022-07-08,0,0,PHAR0105,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69290,상업적,
7C2B718CAE20F12337B79763C6702BB4,1,반월당명성약국(JDT) 69292,대구시,2022-07-18,0,0,PHAR0106,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69292,상업적,
459FBA66905ED0EA3FCA7103C2CA7D9D,1,세이브존 건강한약국(JDT) 69293,경기도,2022-07-19,0,0,PHAR0107,,Korea,OTC,Pharmacy,OTC약국,소아과,K56,2,69293,상업적,
F53B1F6A3F093BF1BAEC67C55135E052,1,유진약국(JDT)-은평 69295,서울시,2022-07-20,0,0,PHAR0108,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69295,학술적,
119DE580261BE44714BBAA6D2DDFBF69,1,수경메디컬약국(JDT) 69296,부산시,2021-12-13,0,0,PHAR0109,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69296,상업적,
16C91F1F5CD3A495EF35FE4B1183D1E7,1,루원시티약국(JDT) 69299,인천시,2022-07-21,0,0,PHAR0110,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69299,상업적,
3C2C63C540DDD91C682A549443EFF58C,1,해미약국(JDT) 69300,인천시,2022-07-25,0,0,PHAR0111,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69300,상업적,
7CC0864ACD7E615AD72567756FD9C038,1,싱싱약국(JDT)-부산 69301,부산시,2022-07-21,0,0,PHAR0112,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69301,상업적,
1ECFB3FAEF684F0DFD77ABA385EBBA99,1,소나무약국(JDT)-영등포 69302,서울시,2021-12-15,0,0,PHAR0113,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69302,상업적,
46255B671B9A6415FD55B0362187186D,1,화정그린약국(JDT) 69305,경기도,2022-07-25,0,0,PHAR0114,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69305,상업적,
4C294C92D30C1ED97D72501FF1A7F031,1,서문약국(JDT)-부산 69308,부산시,2021-06-04,0,0,PHAR0115,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69308,상업적,
3BB69990FA4996FB989643E0B293BD26,1,미소약국(JDT)-대구 69309,대구시,2022-07-18,0,0,PHAR0116,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69309,학술적,
DB794AECC1FA27BE48AFDFB8A068E837,1,금솔약국(JDT) 69310,경상남도,2022-07-26,0,0,PHAR0117,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69310,상업적,
23F23984328B04604C5BFC11A6CD0253,1,중앙종로약국(JDT) 69311,전라북도,2022-07-06,0,0,PHAR0118,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69311,상업적,
64E5CE6D8C6C9050E143BA23C7F0A47B,1,팜프라자연수제일약국(JDT) 69312,인천시,2022-07-07,0,0,PHAR0119,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69312,상업적,
22D9BB578109AE222F5DA74610B50C85,1,새경북약국(JDT) 69314,대구시,2022-07-26,0,0,PHAR0120,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69314,상업적,
526FC9ADA5929BD0F8827890E9AB6C8C,1,봉약국(JDT)-마곡 69315,서울시,2022-07-21,0,0,PHAR0121,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69315,우호적,
7F5923161A1C7D272B85134BC04C59C0,1,그래약국(JDT) 69316,서울시,2022-07-22,0,0,PHAR0122,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69316,상업적,
6254CD04498FC76EAD2C872ED35C57E6,1,햇살약국(JDT)-부산 69317,부산시,2022-07-26,0,0,PHAR0123,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69317,상업적,
FDADC0B11635A8AE749D6383A10766FE,1,광주태평양약국(JDT) 69318,경기도,2022-06-24,0,0,PHAR0124,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69318,상업적,
E9A99580D456D367C0582ED0B919549E,1,차와약국(JDT) 69319,세종시,2022-07-20,0,0,PHAR0125,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69319,상업적,
3E7ADD8BD114AA57A99C97E55A355DD2,1,세민약국(JDT)-평택 69320,경기도,2022-06-24,0,0,PHAR0126,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69320,학술적,
63526230745AA4309314FD6AFAE523F1,1,케이약국(JDT) 69322,서울시,2021-07-05,0,0,PHAR0127,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69322,상업적,
AD23BDAFC352ABF9B7D92FEF3D24C7C1,1,대야약국(JDT)-시흥 69323,경기도,2022-07-26,0,0,PHAR0128,,Korea,OTC,Pharmacy,처방약국,소아과,K56,2,69323,상업적,
5DBF266965681FF798BD797F19175D6C,1,성신약국(JDT)-대전 69324,대전시,2022-06-07,0,0,PHAR0129,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69324,상업적,
9EAAEAFA3C99E32985CE2710B3D99F70,1,드림약국(JDT)-원주 69326,강원도,,0,0,PHAR0130,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69326,상업적,
01A183EAC0B7279ACDFFFDC529B0C49D,1,튼튼온누리약국(JDT)-창원 69331,경상남도,2021-10-19,0,0,PHAR0131,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69331,상업적,
E303DBE26CF41262D7AAB749984292F8,1,다온약국(JDT)-노원 69332,서울시,2022-06-02,0,0,PHAR0132,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69332,상업적,
B6B52402722A63DE42F5B4F5B9D9AAD5,1,힘찬약국(JDT)-성남 69333,경기도,2022-07-14,0,0,PHAR0133,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69333,학술적,
BE0C344C65D4C31EDDEA578A8652F5F6,1,새봄약국(JDT)-서초 69334,서울시,2022-07-15,0,0,PHAR0134,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69334,상업적,
8BB5D59C1F5C1D60548256D9896DA897,1,세계로약국(JDT)-불광 69335,서울시,2022-07-26,0,0,PHAR0135,,Korea,OTC,Pharmacy,OTC약국,비소아과,K56,2,69335,학술적,
445FCE4BBA8C5FC33349F3B566A87FE5,1,하나로약국(JDT)-용인 69337,경기도,2022-07-12,0,0,PHAR0136,,Korea,OTC,Pharmacy,처방약국,비소아과,K56,2,69337,상업적,
